trade_id,ts_utc,as_of,asset_id,ticker,side,action_tag,quantity,price,currency,quantity_unit,route,value_usd,fx_to_usd,price_usd,engine_realized_delta,reported_pnl,diff_engine_minus_reported,note,_s3_key,reported_pnl_usd,diff_engine_minus_reported_usd,abs_diff
20200605-df8f28bcf981bce6,2020-06-05T19:33:27Z,2020-06-05,EQH5122ffa0bc04e875,RCL,BUY,close,24.0,67.9,USD,shares,SPOT,,1.0,67.9,0.23999999999978172,0.24,-2.1826984664130578e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-df8f28bcf981bce6.json,,,2.1826984664130578e-13
20200610-ef373bfe992116d4,2020-06-10T15:32:27Z,2020-06-10,EQH1193212f4e8bb727,AAL,SELL,close,90.0,17.26,USD,shares,SPOT,,1.0,17.26,-2.6999999999997826,-2.7,2.1760371282653068e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-ef373bfe992116d4.json,,,2.1760371282653068e-13
20200608-dd478bd84b19d35b,2020-06-08T19:05:25Z,2020-06-08,EQH1193212f4e8bb727,AAL,SELL,close,75.0,19.85,USD,shares,SPOT,,1.0,19.85,-3.749999999999787,-3.75,2.1316282072803006e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-dd478bd84b19d35b.json,,,2.1316282072803006e-13
20200610-d4abffe5addbf3c0,2020-06-10T18:52:27Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,210.0,17.09,USD,shares,SPOT,,1.0,17.09,25.20000000000021,25.2,2.0961010704922955e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-d4abffe5addbf3c0.json,,,2.0961010704922955e-13
20200611-35d2f23fb8007019,2020-06-11T13:39:41Z,2020-06-11,EQHdf42fb36dc6ea684,JPM,SELL,close,28.0,100.48,USD,shares,SPOT,,1.0,100.48,-12.039999999999793,-12.04,2.0605739337042905e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-35d2f23fb8007019.json,,,2.0605739337042905e-13
20200610-c4ac432ec7653db7,2020-06-10T17:53:00Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,296.0,17.57,USD,shares,SPOT,,1.0,17.57,-157.5199999999998,-157.52,1.9895196601282805e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-c4ac432ec7653db7.json,,,1.9895196601282805e-13
20200526-4bcec7af7cf49b55,2020-05-26T19:58:18Z,2020-05-26,EQH52bf37d5272016be,BAC,BUY,close,108.0,24.17,USD,shares,SPOT,,1.0,24.17,8.039999999999807,8.04,-1.9184653865522705e-13,,engine/v1/trades/dt=2020-05-26/trade_20200526-4bcec7af7cf49b55.json,,,1.9184653865522705e-13
20200609-8476ccc2e489749d,2020-06-09T14:08:59Z,2020-06-09,EQH1193212f4e8bb727,AAL,BUY,close,90.0,17.78,USD,shares,SPOT,,1.0,17.78,8.999999999999808,9.0,-1.9184653865522705e-13,,engine/v1/trades/dt=2020-06-09/trade_20200609-8476ccc2e489749d.json,,,1.9184653865522705e-13
20200610-2527ce36d1e7b84f,2020-06-10T16:12:50Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,90.0,17.48,USD,shares,SPOT,,1.0,17.48,8.999999999999808,9.0,-1.9184653865522705e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-2527ce36d1e7b84f.json,,,1.9184653865522705e-13
20200610-286fc04e5c931fa7,2020-06-10T19:47:28Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,270.0,17.08,USD,shares,SPOT,,1.0,17.08,13.500000000000192,13.5,1.9184653865522705e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-286fc04e5c931fa7.json,,,1.9184653865522705e-13
20200611-28e1c77537f971da,2020-06-11T17:15:59Z,2020-06-11,EQHdb7aee8af0868213,TRV,SELL,close,18.0,111.35,USD,shares,SPOT,,1.0,111.35,-44.32000000000019,-44.32,-1.9184653865522705e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-28e1c77537f971da.json,,,1.9184653865522705e-13
20200526-5e02ead3ff1f33ab,2020-05-26T13:41:09Z,2020-05-26,EQH4221d2dff78e3416,NFLX,BUY,close,18.0,421.68,USD,shares,SPOT,,1.0,421.68,55.420000000000186,55.42,1.8474111129762605e-13,,engine/v1/trades/dt=2020-05-26/trade_20200526-5e02ead3ff1f33ab.json,,,1.8474111129762605e-13
20200624-a6a02a87f6004929,2020-06-24T13:30:43Z,2020-06-24,EQH2254ec31a70e4817,PFE,SELL,close,59.0,32.58,USD,shares,SPOT,,1.0,32.58,-53.33000000000018,-53.33,-1.8474111129762605e-13,,engine/v1/trades/dt=2020-06-24/trade_20200624-a6a02a87f6004929.json,,,1.8474111129762605e-13
20200611-9574e5eec84a5fff,2020-06-11T17:21:31Z,2020-06-11,EQH2376a950ac221eac,BDX,BUY,close,10.0,230.35,USD,shares,SPOT,,1.0,230.35,2.300000000000182,2.3,1.8207657603852567e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-9574e5eec84a5fff.json,,,1.8207657603852567e-13
20200609-2deefbf64dd0a751,2020-06-09T14:41:24Z,2020-06-09,EQH1193212f4e8bb727,AAL,SELL,close,180.0,18.18,USD,shares,SPOT,,1.0,18.18,-0.8999999999998209,-0.9,1.7907897387203775e-13,,engine/v1/trades/dt=2020-06-09/trade_20200609-2deefbf64dd0a751.json,,,1.7907897387203775e-13
20200608-3a8af1250fcd4498,2020-06-08T14:06:25Z,2020-06-08,EQH4839b80292843c6e,V,SELL,close,8.0,197.61,USD,shares,SPOT,,1.0,197.61,-1.4399999999998272,-1.44,1.7275070263167436e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-3a8af1250fcd4498.json,,,1.7275070263167436e-13
20200608-526f0b10f955422c,2020-06-08T14:27:20Z,2020-06-08,EQH7c4faf2878658b6a,BA,BUY,close,8.0,231.27,USD,shares,SPOT,,1.0,231.27,3.439999999999827,3.44,-1.7275070263167436e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-526f0b10f955422c.json,,,1.7275070263167436e-13
20200522-3c7686621b53a396,2020-05-22T19:18:59Z,2020-05-22,EQH4221d2dff78e3416,NFLX,BUY,close,4.0,428.92,USD,shares,SPOT,,1.0,428.92,8.439999999999827,8.44,-1.723066134218243e-13,,engine/v1/trades/dt=2020-05-22/trade_20200522-3c7686621b53a396.json,,,1.723066134218243e-13
20200611-ab03949c1bf8d171,2020-06-11T14:40:20Z,2020-06-11,EQHdf42fb36dc6ea684,JPM,SELL,close,16.0,100.71,USD,shares,SPOT,,1.0,100.71,-8.320000000000164,-8.32,-1.6342482922482304e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-ab03949c1bf8d171.json,,,1.6342482922482304e-13
20200701-068f060f1925b9c1,2020-07-01T13:30:59Z,2020-07-01,EQH0d7740f0c973d8fc,MSFT,BUY,close,9.0,202.87,USD,shares,SPOT,,1.0,202.87,4.679999999999836,4.68,-1.6342482922482304e-13,,engine/v1/trades/dt=2020-07-01/trade_20200701-068f060f1925b9c1.json,,,1.6342482922482304e-13
20200604-c5ac24d075d0772b,2020-06-04T17:25:24Z,2020-06-04,EQH5122ffa0bc04e875,RCL,BUY,close,44.0,58.27,USD,shares,SPOT,,1.0,58.27,22.79999999999984,22.8,-1.5987211554602254e-13,,engine/v1/trades/dt=2020-06-04/trade_20200604-c5ac24d075d0772b.json,,,1.5987211554602254e-13
20200611-18b021fc5f3f58b4,2020-06-11T13:41:03Z,2020-06-11,EQHdf42fb36dc6ea684,JPM,BUY,close,28.0,100.27,USD,shares,SPOT,,1.0,100.27,4.200000000000159,4.2,1.5898393712632242e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-18b021fc5f3f58b4.json,,,1.5898393712632242e-13
20200611-fa95fb03e8710026,2020-06-11T17:15:48Z,2020-06-11,EQH2376a950ac221eac,BDX,SELL,close,17.0,230.51,USD,shares,SPOT,,1.0,230.51,-29.170000000000158,-29.17,-1.5631940186722204e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-fa95fb03e8710026.json,,,1.5631940186722204e-13
20200608-ac8c0ecfdef38d01,2020-06-08T16:29:02Z,2020-06-08,EQH7c4faf2878658b6a,BA,BUY,close,8.0,227.79,USD,shares,SPOT,,1.0,227.79,8.080000000000155,8.08,1.545430450278218e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-ac8c0ecfdef38d01.json,,,1.545430450278218e-13
20200609-feefac0ce5ab61b8,2020-06-09T19:35:11Z,2020-06-09,EQHcbf06d9dc587b847,AXP,BUY,close,16.0,111.04,USD,shares,SPOT,,1.0,111.04,5.919999999999845,5.92,-1.545430450278218e-13,,engine/v1/trades/dt=2020-06-09/trade_20200609-feefac0ce5ab61b8.json,,,1.545430450278218e-13
20200610-ac1953b8341669c3,2020-06-10T15:30:43Z,2020-06-10,EQH1193212f4e8bb727,AAL,SELL,close,90.0,17.27,USD,shares,SPOT,,1.0,17.27,7.1999999999998465,7.2,-1.5365486660812167e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-ac1953b8341669c3.json,,,1.5365486660812167e-13
20200605-098d712235e119fd,2020-06-05T17:23:52Z,2020-06-05,EQH5501d5b517ceb75e,CSCO,BUY,close,124.0,48.28,USD,shares,SPOT,,1.0,48.28,-29.68000000000015,-29.68,-1.4921397450962104e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-098d712235e119fd.json,,,1.4921397450962104e-13
20200701-98881fa082ceda81,2020-07-01T15:00:39Z,2020-07-01,EQH0d7740f0c973d8fc,MSFT,BUY,close,9.0,204.67,USD,shares,SPOT,,1.0,204.67,-20.03999999999985,-20.04,1.4921397450962104e-13,,engine/v1/trades/dt=2020-07-01/trade_20200701-98881fa082ceda81.json,,,1.4921397450962104e-13
20200708-d44dd78cc2021272,2020-07-08T19:13:48Z,2020-07-08,EQHda3d350180fbcf7a,ALXN,SELL,close,18.0,108.51,USD,shares,SPOT,,1.0,108.51,1.6200000000001467,1.62,1.4654943925052066e-13,,engine/v1/trades/dt=2020-07-08/trade_20200708-d44dd78cc2021272.json,,,1.4654943925052066e-13
20200605-b0c9fb31663349f6,2020-06-05T19:35:12Z,2020-06-05,EQH5122ffa0bc04e875,RCL,SELL,close,32.0,67.92,USD,shares,SPOT,,1.0,67.92,3.8400000000001455,3.84,1.4566126083082054e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-b0c9fb31663349f6.json,,,1.4566126083082054e-13
20200611-6c1dce97cce8bf36,2020-06-11T17:33:53Z,2020-06-11,EQHdf42fb36dc6ea684,JPM,BUY,close,16.0,99.26,USD,shares,SPOT,,1.0,99.26,-3.8400000000001455,-3.84,-1.4566126083082054e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-6c1dce97cce8bf36.json,,,1.4566126083082054e-13
20200605-34af1dcc1dfd6417,2020-06-05T19:29:08Z,2020-06-05,EQH1193212f4e8bb727,AAL,SELL,close,90.0,18.35,USD,shares,SPOT,,1.0,18.35,0.9000000000001407,0.9,1.4066525722000733e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-34af1dcc1dfd6417.json,,,1.4066525722000733e-13
20200609-57da2a0f643e704d,2020-06-09T14:20:14Z,2020-06-09,EQH1193212f4e8bb727,AAL,SELL,reduce,89.0,17.96,USD,shares,SPOT,,1.0,17.96,0.8900000000001391,0.89,1.3911094498553211e-13,,engine/v1/trades/dt=2020-06-09/trade_20200609-57da2a0f643e704d.json,,,1.3911094498553211e-13
20200608-d9f54a4a5cfb1532,2020-06-08T14:05:51Z,2020-06-08,EQH4839b80292843c6e,V,BUY,close,6.0,197.76,USD,shares,SPOT,,1.0,197.76,-2.3999999999998636,-2.4,1.3633538742396922e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-d9f54a4a5cfb1532.json,,,1.3633538742396922e-13
20200608-2d985bea2808955b,2020-06-08T15:39:31Z,2020-06-08,EQH7c4faf2878658b6a,BA,BUY,close,6.0,229.49,USD,shares,SPOT,,1.0,229.49,2.3999999999998636,2.4,-1.3633538742396922e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-2d985bea2808955b.json,,,1.3633538742396922e-13
20200608-b3afbb9b6805981c,2020-06-08T19:00:28Z,2020-06-08,EQH1193212f4e8bb727,AAL,SELL,close,120.0,19.93,USD,shares,SPOT,,1.0,19.93,3.6000000000001364,3.6,1.3633538742396922e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-b3afbb9b6805981c.json,,,1.3633538742396922e-13
20200610-097b1d6683ed7338,2020-06-10T14:49:37Z,2020-06-10,EQH1193212f4e8bb727,AAL,SELL,close,60.0,16.64,USD,shares,SPOT,,1.0,16.64,3.6000000000001364,3.6,1.3633538742396922e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-097b1d6683ed7338.json,,,1.3633538742396922e-13
20200610-8d4f1fa3e157583d,2020-06-10T16:14:03Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,120.0,17.4,USD,shares,SPOT,,1.0,17.4,3.6000000000001364,3.6,1.3633538742396922e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-8d4f1fa3e157583d.json,,,1.3633538742396922e-13
20200605-a6732b0cfd6863d5,2020-06-05T13:45:30Z,2020-06-05,EQH2fc2c7a7219c2090,CAT,BUY,close,12.0,135.8,USD,shares,SPOT,,1.0,135.8,20.399999999999864,20.4,-1.3500311979441904e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-a6732b0cfd6863d5.json,,,1.3500311979441904e-13
20200609-d4aaa97457c8db46,2020-06-09T19:47:36Z,2020-06-09,EQHcbf06d9dc587b847,AXP,BUY,close,12.0,110.87,USD,shares,SPOT,,1.0,110.87,1.0799999999998704,1.08,-1.2967404927621828e-13,,engine/v1/trades/dt=2020-06-09/trade_20200609-d4aaa97457c8db46.json,,,1.2967404927621828e-13
20200615-b50dfa2fb501ccb0,2020-06-15T18:16:56Z,2020-06-15,EQH7c4faf2878658b6a,BA,BUY,close,6.0,191.3,USD,shares,SPOT,,1.0,191.3,2.5799999999998704,2.58,-1.2967404927621828e-13,,engine/v1/trades/dt=2020-06-15/trade_20200615-b50dfa2fb501ccb0.json,,,1.2967404927621828e-13
20200605-5da5e408397f9178,2020-06-05T19:12:22Z,2020-06-05,EQH1193212f4e8bb727,AAL,BUY,close,90.0,18.36,USD,shares,SPOT,,1.0,18.36,9.000000000000128,9.0,1.2789769243681803e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-5da5e408397f9178.json,,,1.2789769243681803e-13
20200605-b51d694748ea2d61,2020-06-05T19:13:39Z,2020-06-05,EQH1193212f4e8bb727,AAL,BUY,close,90.0,18.2,USD,shares,SPOT,,1.0,18.2,9.000000000000128,9.0,1.2789769243681803e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-b51d694748ea2d61.json,,,1.2789769243681803e-13
20200610-94da17cb2a7dacba,2020-06-10T15:36:19Z,2020-06-10,EQH1193212f4e8bb727,AAL,SELL,close,90.0,17.16,USD,shares,SPOT,,1.0,17.16,-9.000000000000128,-9.0,-1.2789769243681803e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-94da17cb2a7dacba.json,,,1.2789769243681803e-13
20200610-12cc0160ecad7fe3,2020-06-10T19:35:52Z,2020-06-10,EQH1193212f4e8bb727,AAL,SELL,close,344.0,17.27,USD,shares,SPOT,,1.0,17.27,-51.440000000000126,-51.44,-1.2789769243681803e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-12cc0160ecad7fe3.json,,,1.2789769243681803e-13
20200605-62c3294ed179ea73,2020-06-05T17:50:51Z,2020-06-05,EQH2fc2c7a7219c2090,CAT,BUY,close,16.0,134.96,USD,shares,SPOT,,1.0,134.96,0.6399999999998727,0.64,-1.2734258092450546e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-62c3294ed179ea73.json,,,1.2734258092450546e-13
20200611-f84c4187240db0db,2020-06-11T17:30:20Z,2020-06-11,EQH5501d5b517ceb75e,CSCO,BUY,close,64.0,44.88,USD,shares,SPOT,,1.0,44.88,0.6399999999998727,0.64,-1.2734258092450546e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-f84c4187240db0db.json,,,1.2734258092450546e-13
20200529-1403cf92c0f9b172,2020-05-29T14:23:21Z,2020-05-29,EQH5122ffa0bc04e875,RCL,SELL,close,32.0,51.56,USD,shares,SPOT,,1.0,51.56,7.360000000000127,7.36,1.270095140171179e-13,,engine/v1/trades/dt=2020-05-29/trade_20200529-1403cf92c0f9b172.json,,,1.270095140171179e-13
20200608-5aafee51a57f860c,2020-06-08T19:51:01Z,2020-06-08,EQH1193212f4e8bb727,AAL,SELL,close,105.0,20.18,USD,shares,SPOT,,1.0,20.18,3.1500000000001194,3.15,1.1945999744966684e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-5aafee51a57f860c.json,,,1.1945999744966684e-13
20200605-28f1c74fe6ecd89d,2020-06-05T14:49:45Z,2020-06-05,EQHd5db961edd5024f8,MRK,BUY,close,16.0,82.51,USD,shares,SPOT,,1.0,82.51,6.879999999999882,6.88,-1.1812772982011666e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-28f1c74fe6ecd89d.json,,,1.1812772982011666e-13
20200609-8fce1415ad438c75,2020-06-09T19:44:46Z,2020-06-09,EQH7c4faf2878658b6a,BA,BUY,close,6.0,217.82,USD,shares,SPOT,,1.0,217.82,0.06000000000011596,0.06,1.159627949220976e-13,,engine/v1/trades/dt=2020-06-09/trade_20200609-8fce1415ad438c75.json,,,1.159627949220976e-13
20200609-809112d49b29fa8d,2020-06-09T16:04:09Z,2020-06-09,EQH2e13df1e7f57fe16,META,BUY,close,8.0,237.24,USD,shares,SPOT,,1.0,237.24,11.499999999999886,11.5,-1.1368683772161603e-13,,engine/v1/trades/dt=2020-06-09/trade_20200609-809112d49b29fa8d.json,,,1.1368683772161603e-13
20200610-10c9b4677a5b9e8a,2020-06-10T18:19:49Z,2020-06-10,EQH1193212f4e8bb727,AAL,SELL,close,135.0,18.02,USD,shares,SPOT,,1.0,18.02,-1.0500000000001108,-1.05,-1.1080025785759062e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-10c9b4677a5b9e8a.json,,,1.1080025785759062e-13
20200529-dfff03d15169a4e3,2020-05-29T18:30:56Z,2020-05-29,EQH5122ffa0bc04e875,RCL,SELL,close,32.0,51.5,USD,shares,SPOT,,1.0,51.5,21.11999999999989,21.12,-1.1013412404281553e-13,,engine/v1/trades/dt=2020-05-29/trade_20200529-dfff03d15169a4e3.json,,,1.1013412404281553e-13
20200612-892a73e6f222b30e,2020-06-12T14:54:17Z,2020-06-12,EQH1193212f4e8bb727,AAL,BUY,close,60.0,16.42,USD,shares,SPOT,,1.0,16.42,10.19999999999989,10.2,-1.1013412404281553e-13,,engine/v1/trades/dt=2020-06-12/trade_20200612-892a73e6f222b30e.json,,,1.1013412404281553e-13
20200526-9bdb9e83b423aecf,2020-05-26T19:57:26Z,2020-05-26,EQH7f9e4349dabafdd9,SPY,BUY,close,6.0,298.94,USD,shares,SPOT,,1.0,298.94,7.380000000000109,7.38,1.092459456231154e-13,,engine/v1/trades/dt=2020-05-26/trade_20200526-9bdb9e83b423aecf.json,,,1.092459456231154e-13
20200529-3cf85763c0c4d556,2020-05-29T19:15:42Z,2020-05-29,EQH5122ffa0bc04e875,RCL,BUY,close,32.0,52.35,USD,shares,SPOT,,1.0,52.35,5.119999999999891,5.12,-1.092459456231154e-13,,engine/v1/trades/dt=2020-05-29/trade_20200529-3cf85763c0c4d556.json,,,1.092459456231154e-13
20200605-559cffc1b293a522,2020-06-05T19:36:47Z,2020-06-05,EQH5122ffa0bc04e875,RCL,SELL,close,16.0,67.68,USD,shares,SPOT,,1.0,67.68,-5.119999999999891,-5.12,1.092459456231154e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-559cffc1b293a522.json,,,1.092459456231154e-13
20200612-6a6dfaa8a8a8a756,2020-06-12T14:36:56Z,2020-06-12,EQH1193212f4e8bb727,AAL,BUY,close,45.0,16.6,USD,shares,SPOT,,1.0,16.6,1.3499999999998913,1.35,-1.0880185641326534e-13,,engine/v1/trades/dt=2020-06-12/trade_20200612-6a6dfaa8a8a8a756.json,,,1.0880185641326534e-13
20200612-9796417df78e7807,2020-06-12T14:39:23Z,2020-06-12,EQH1193212f4e8bb727,AAL,BUY,close,45.0,16.51,USD,shares,SPOT,,1.0,16.51,1.3499999999998913,1.35,-1.0880185641326534e-13,,engine/v1/trades/dt=2020-06-12/trade_20200612-9796417df78e7807.json,,,1.0880185641326534e-13
20200527-6ebe5f8ad17e2328,2020-05-27T14:06:56Z,2020-05-27,EQH5122ffa0bc04e875,RCL,BUY,close,24.0,51.49,USD,shares,SPOT,,1.0,51.49,9.11999999999989,9.12,-1.0835776720341528e-13,,engine/v1/trades/dt=2020-05-27/trade_20200527-6ebe5f8ad17e2328.json,,,1.0835776720341528e-13
20200604-0a8328ca892b8e0c,2020-06-04T19:13:25Z,2020-06-04,EQHb6fce58933457bfa,ZM,BUY,close,12.0,209.4,USD,shares,SPOT,,1.0,209.4,-0.5700000000001069,-0.57,-1.0691447727140257e-13,,engine/v1/trades/dt=2020-06-04/trade_20200604-0a8328ca892b8e0c.json,,,1.0691447727140257e-13
20200612-98e37eae04702b43,2020-06-12T14:46:47Z,2020-06-12,EQH1193212f4e8bb727,AAL,BUY,close,45.0,16.79,USD,shares,SPOT,,1.0,16.79,-8.549999999999898,-8.55,1.0302869668521453e-13,,engine/v1/trades/dt=2020-06-12/trade_20200612-98e37eae04702b43.json,,,1.0302869668521453e-13
20200612-2e791819064bbdf3,2020-06-12T15:02:45Z,2020-06-12,EQH1193212f4e8bb727,AAL,BUY,close,60.0,16.06,USD,shares,SPOT,,1.0,16.06,10.200000000000102,10.2,1.0302869668521453e-13,,engine/v1/trades/dt=2020-06-12/trade_20200612-2e791819064bbdf3.json,,,1.0302869668521453e-13
20200605-a0ecda4339dbec69,2020-06-05T19:25:38Z,2020-06-05,EQH1193212f4e8bb727,AAL,SELL,close,90.0,18.28,USD,shares,SPOT,,1.0,18.28,2.7000000000001023,2.7,1.021405182655144e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-a0ecda4339dbec69.json,,,1.021405182655144e-13
20200605-3c4b63dfa57673ba,2020-06-05T19:30:42Z,2020-06-05,EQH1193212f4e8bb727,AAL,BUY,close,90.0,18.27,USD,shares,SPOT,,1.0,18.27,2.7000000000001023,2.7,1.021405182655144e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-3c4b63dfa57673ba.json,,,1.021405182655144e-13
20200608-c5e1cc1d04949306,2020-06-08T18:07:46Z,2020-06-08,EQH1193212f4e8bb727,AAL,SELL,close,90.0,19.82,USD,shares,SPOT,,1.0,19.82,2.7000000000001023,2.7,1.021405182655144e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-c5e1cc1d04949306.json,,,1.021405182655144e-13
20200609-ba6199e3dbf5b064,2020-06-09T19:31:48Z,2020-06-09,EQHcbf06d9dc587b847,AXP,SELL,close,20.0,111.51,USD,shares,SPOT,,1.0,111.51,-4.799999999999898,-4.8,1.021405182655144e-13,,engine/v1/trades/dt=2020-06-09/trade_20200609-ba6199e3dbf5b064.json,,,1.021405182655144e-13
20200521-202c7bba95c094a6,2020-05-21T14:43:11Z,2020-05-21,EQH5122ffa0bc04e875,RCL,BUY,close,24.0,44.63,USD,shares,SPOT,,1.0,44.63,-37.2000000000001,-37.2,-9.947598300641403e-14,,engine/v1/trades/dt=2020-05-21/trade_20200521-202c7bba95c094a6.json,,,9.947598300641403e-14
20200616-a2721fbbfb0ff7a4,2020-06-16T17:53:01Z,2020-06-16,EQH7c4faf2878658b6a,BA,SELL,close,6.0,197.42,USD,shares,SPOT,,1.0,197.42,-5.5200000000000955,-5.52,-9.592326932761353e-14,,engine/v1/trades/dt=2020-06-16/trade_20200616-a2721fbbfb0ff7a4.json,,,9.592326932761353e-14
20200608-486312b287ec9bf1,2020-06-08T18:21:34Z,2020-06-08,EQH5e3e9a2239878180,VZ,BUY,close,16.0,57.77,USD,shares,SPOT,,1.0,57.77,0.4799999999999045,0.48,-9.547918011776346e-14,,engine/v1/trades/dt=2020-06-08/trade_20200608-486312b287ec9bf1.json,,,9.547918011776346e-14
20200611-4ff215226adc5565,2020-06-11T17:44:21Z,2020-06-11,EQH5501d5b517ceb75e,CSCO,BUY,close,48.0,44.75,USD,shares,SPOT,,1.0,44.75,0.4799999999999045,0.48,-9.547918011776346e-14,,engine/v1/trades/dt=2020-06-11/trade_20200611-4ff215226adc5565.json,,,9.547918011776346e-14
20200608-836bd3ce57c20c4f,2020-06-08T19:27:03Z,2020-06-08,EQH1193212f4e8bb727,AAL,SELL,close,105.0,20.07,USD,shares,SPOT,,1.0,20.07,4.1999999999999105,4.2,-8.970602038971265e-14,,engine/v1/trades/dt=2020-06-08/trade_20200608-836bd3ce57c20c4f.json,,,8.970602038971265e-14
20200608-96c7cd33ad39f95c,2020-06-08T19:33:47Z,2020-06-08,EQH1193212f4e8bb727,AAL,SELL,close,105.0,20.13,USD,shares,SPOT,,1.0,20.13,4.1999999999999105,4.2,-8.970602038971265e-14,,engine/v1/trades/dt=2020-06-08/trade_20200608-96c7cd33ad39f95c.json,,,8.970602038971265e-14
20200610-db2a7829ee02e42d,2020-06-10T19:50:03Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,210.0,17.14,USD,shares,SPOT,,1.0,17.14,-4.1999999999999105,-4.2,8.970602038971265e-14,,engine/v1/trades/dt=2020-06-10/trade_20200610-db2a7829ee02e42d.json,,,8.970602038971265e-14
20200609-2b5d80401a94b8fe,2020-06-09T13:57:04Z,2020-06-09,EQH1193212f4e8bb727,AAL,BUY,close,90.0,18.2,USD,shares,SPOT,,1.0,18.2,10.80000000000009,10.8,8.881784197001252e-14,,engine/v1/trades/dt=2020-06-09/trade_20200609-2b5d80401a94b8fe.json,,,8.881784197001252e-14
20200616-bfe27bac49b8e1ed,2020-06-16T14:29:05Z,2020-06-16,EQH7c4faf2878658b6a,BA,BUY,close,4.0,202.29,USD,shares,SPOT,,1.0,202.29,-8.719999999999914,-8.72,8.704148513061227e-14,,engine/v1/trades/dt=2020-06-16/trade_20200616-bfe27bac49b8e1ed.json,,,8.704148513061227e-14
20200616-2642e7559d562a6b,2020-06-16T17:32:58Z,2020-06-16,EQH7c4faf2878658b6a,BA,SELL,close,8.0,198.58,USD,shares,SPOT,,1.0,198.58,-11.689999999999912,-11.69,8.704148513061227e-14,,engine/v1/trades/dt=2020-06-16/trade_20200616-2642e7559d562a6b.json,,,8.704148513061227e-14
20200527-e6d4ad842c8e1624,2020-05-27T13:57:41Z,2020-05-27,EQH5122ffa0bc04e875,RCL,BUY,close,24.0,52.95,USD,shares,SPOT,,1.0,52.95,39.83999999999992,39.84,-8.526512829121202e-14,,engine/v1/trades/dt=2020-05-27/trade_20200527-e6d4ad842c8e1624.json,,,8.526512829121202e-14
20200610-5e4ba7126c3ef74d,2020-06-10T15:56:47Z,2020-06-10,EQH1193212f4e8bb727,AAL,SELL,close,150.0,17.57,USD,shares,SPOT,,1.0,17.57,-16.499999999999915,-16.5,8.526512829121202e-14,,engine/v1/trades/dt=2020-06-10/trade_20200610-5e4ba7126c3ef74d.json,,,8.526512829121202e-14
20200610-d6c98b37c88df5a2,2020-06-10T18:23:02Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,120.0,17.85,USD,shares,SPOT,,1.0,17.85,-6.000000000000085,-6.0,-8.526512829121202e-14,,engine/v1/trades/dt=2020-06-10/trade_20200610-d6c98b37c88df5a2.json,,,8.526512829121202e-14
